country,iso3c,date,pca_bag_pc1
Tunisia,TUN,2008-06-01,0.0669575937046757
Tunisia,TUN,2008-07-01,0.119624105056376
Tunisia,TUN,2008-08-01,0.0649706201212666
Tunisia,TUN,2008-09-01,0.0957595568896867
Tunisia,TUN,2008-10-01,0.110825246470708
Tunisia,TUN,2008-11-01,0.10608628805767
Tunisia,TUN,2008-12-01,0.0907778530515974
Tunisia,TUN,2009-01-01,0.101148269924873
Tunisia,TUN,2009-02-01,0.095281256719533
Tunisia,TUN,2009-03-01,0.0875215996968523
Tunisia,TUN,2009-04-01,0.0955433266377436
Tunisia,TUN,2009-05-01,0.108495857135663
Tunisia,TUN,2009-06-01,0.0772758566103246
Tunisia,TUN,2009-07-01,0.115214279197706
Tunisia,TUN,2009-09-01,0.121772929030525
Tunisia,TUN,2009-10-01,0.119322328675182
Tunisia,TUN,2010-01-01,0.130975906044978
Tunisia,TUN,2010-02-01,0.10610907436252
Tunisia,TUN,2010-03-01,0.142316123165861
Tunisia,TUN,2010-04-01,0.0865276826444796
Tunisia,TUN,2010-05-01,0.0829024423499117
Tunisia,TUN,2010-06-01,0.143381333768949
Tunisia,TUN,2010-07-01,0.0925864757115225
Tunisia,TUN,2010-09-01,0.105976361765085
Tunisia,TUN,2010-10-01,0.0871068866846625
Tunisia,TUN,2010-11-01,0.0680064298471721
Tunisia,TUN,2010-12-01,0.138108904923916
Tunisia,TUN,2011-01-01,0.121049789551543
Tunisia,TUN,2011-02-01,0.0927363515799509
Tunisia,TUN,2011-03-01,0.130654679278559
Tunisia,TUN,2011-04-01,0.136079263483324
Tunisia,TUN,2011-05-01,0.111861334478718
Tunisia,TUN,2011-06-01,0.134241081642222
Turkey,TUR,2003-01-01,0.367412033432581
Turkey,TUR,2003-03-01,0.0971001283991714
Turkey,TUR,2003-04-01,0.338654414415972
Turkey,TUR,2003-05-01,0.146894737066062
Turkey,TUR,2003-06-01,0.0950634907781908
Turkey,TUR,2003-07-01,0.419216691464278
Turkey,TUR,2003-08-01,0.131402912513252
Turkey,TUR,2003-09-01,0.129139343824698
Turkey,TUR,2003-10-01,0.50737772567663
Turkey,TUR,2003-11-01,0.207657170088501
Turkey,TUR,2003-12-01,0.253705841942176
Turkey,TUR,2004-01-01,0.640204344584941
Turkey,TUR,2004-02-01,0.180773683635441
Turkey,TUR,2004-03-01,0.11144392497903
Turkey,TUR,2004-05-01,0.10553206727574
Turkey,TUR,2004-06-01,0.171713562951963
Turkey,TUR,2004-07-01,0.409105196000073
Turkey,TUR,2004-08-01,0.143920293461993
Turkey,TUR,2004-10-01,0.414039806155661
Turkey,TUR,2004-11-01,0.0926570774551009
Turkey,TUR,2004-12-01,0.077355193974005
Turkey,TUR,2005-01-01,0.32681889499246
Turkey,TUR,2005-02-01,0.0684152690228095
Turkey,TUR,2005-03-01,0.0923272362813158
Turkey,TUR,2005-04-01,0.330554904640773
Turkey,TUR,2005-05-01,0.0955476708040381
Turkey,TUR,2005-06-01,0.0692549105505591
Turkey,TUR,2005-07-01,0.401273544526692
Turkey,TUR,2005-08-01,0.0940707892344744
Turkey,TUR,2005-09-01,0.0866259416718527
Turkey,TUR,2005-11-01,0.0765953357491056
Turkey,TUR,2006-01-01,0.455022583573258
Turkey,TUR,2006-02-01,0.0841740230260303
Turkey,TUR,2006-03-01,0.0650506552477523
Turkey,TUR,2006-04-01,0.197411153838227
Turkey,TUR,2006-05-01,0.0623410143752522
Turkey,TUR,2006-06-01,0.128936044533475
Turkey,TUR,2006-09-01,0.116705414484364
Turkey,TUR,2006-11-01,0.0981629667084692
Turkey,TUR,2007-02-01,0.0815712013490025
Turkey,TUR,2007-03-01,0.0802447067407136
Turkey,TUR,2007-04-01,0.462147584721589
Turkey,TUR,2007-05-01,0.111315341378768
Turkey,TUR,2007-06-01,0.063897973649557
Turkey,TUR,2007-07-01,0.473459737206962
Turkey,TUR,2007-08-01,0.0648281408494835
Turkey,TUR,2007-10-01,0.388334507913968
Turkey,TUR,2007-12-01,0.245296795967391
Turkey,TUR,2008-01-01,0.262990301106749
Turkey,TUR,2008-02-01,0.316383235674488
Turkey,TUR,2008-04-01,0.248984949332451
Turkey,TUR,2008-05-01,0.282218223511883
Turkey,TUR,2008-06-01,0.258260170003005
Turkey,TUR,2008-07-01,0.169868582720502
Turkey,TUR,2008-09-01,0.211519777382753
Turkey,TUR,2008-10-01,0.231570891600481
Turkey,TUR,2008-12-01,0.28368671060976
Turkey,TUR,2009-02-01,0.257718784534357
Turkey,TUR,2009-03-01,0.264559007982875
Turkey,TUR,2009-04-01,0.29721220732949
Turkey,TUR,2009-06-01,0.253790996773335
Turkey,TUR,2009-07-01,0.216842954483769
Turkey,TUR,2009-08-01,0.210833459134488
Turkey,TUR,2009-09-01,0.279653164977695
Turkey,TUR,2009-11-01,0.2275902358032
Turkey,TUR,2009-12-01,0.230726275599491
Turkey,TUR,2010-01-01,0.257209559676688
Turkey,TUR,2010-02-01,0.153377440882662
Turkey,TUR,2010-03-01,0.20971348993339
Turkey,TUR,2010-04-01,0.174834075195628
Turkey,TUR,2010-05-01,0.1791089513094
Turkey,TUR,2010-07-01,0.123195025244343
Turkey,TUR,2010-08-01,0.183586343422327
Turkey,TUR,2010-09-01,0.180036075233181
Turkey,TUR,2010-10-01,0.223697942033576
Turkey,TUR,2010-11-01,0.162706907311095
Turkey,TUR,2010-12-01,0.241553676416173
Turkey,TUR,2011-01-01,0.217173807361742
Turkey,TUR,2011-02-01,0.230256743151991
Turkey,TUR,2011-03-01,0.25993205974529
Turkey,TUR,2011-04-01,0.344866393295379
Turkey,TUR,2011-05-01,0.273338615806096
Turkmenistan,TKM,2003-03-01,0.146388888008045
Turkmenistan,TKM,2003-04-01,0.105819760948721
Turkmenistan,TKM,2003-07-01,0.0704178598857947
Turkmenistan,TKM,2003-10-01,0.0872448808393
Turkmenistan,TKM,2004-04-01,0.0546363021385149
Turkmenistan,TKM,2004-07-01,0.171040638096064
Turkmenistan,TKM,2004-10-01,0.17592323389759
Turkmenistan,TKM,2005-01-01,0.0504100802835392
Turkmenistan,TKM,2005-04-01,0.0812057536653032
Turkmenistan,TKM,2005-07-01,0.0727947701612723
Turkmenistan,TKM,2005-10-01,0.0660282833738192
Turkmenistan,TKM,2006-01-01,0.10250159928575
Turkmenistan,TKM,2006-04-01,0.110956582205765
Turkmenistan,TKM,2006-07-01,0.120264542179681
Turkmenistan,TKM,2006-10-01,0.171049656395118
Turkmenistan,TKM,2007-01-01,0.0595418291720601
Turkmenistan,TKM,2007-04-01,0.0766506825722637
Turkmenistan,TKM,2007-07-01,0.0732491581711513
Turkmenistan,TKM,2007-10-01,0.0579113602499977
Turkmenistan,TKM,2008-01-01,0.0663545470703751
Turkmenistan,TKM,2008-04-01,0.0371620130277982
Turkmenistan,TKM,2008-07-01,0.0836109845126113
Turkmenistan,TKM,2008-10-01,0.078690790606383
Turkmenistan,TKM,2009-01-01,0.0810474388674806
Turkmenistan,TKM,2009-04-01,0.0591649498837773
Turkmenistan,TKM,2009-07-01,0.0689480555660617
Turkmenistan,TKM,2010-04-01,0.0712400152269
Turkmenistan,TKM,2010-07-01,0.0672729603055696
Turkmenistan,TKM,2010-10-01,0.0743868226382823
Turkmenistan,TKM,2011-01-01,0.130897603696878
Turkmenistan,TKM,2011-04-01,0.0829493428954668
Turks and Caicos Islands,TCA,2003-02-01,0.00176299588386852
Turks and Caicos Islands,TCA,2003-05-01,0.00346107399314759
Turks and Caicos Islands,TCA,2003-09-01,0
Turks and Caicos Islands,TCA,2003-12-01,0
Turks and Caicos Islands,TCA,2004-03-01,0
Turks and Caicos Islands,TCA,2004-05-01,0
Turks and Caicos Islands,TCA,2004-07-01,0.0156298486315022
Turks and Caicos Islands,TCA,2004-10-01,0
Turks and Caicos Islands,TCA,2005-01-01,0
Turks and Caicos Islands,TCA,2005-04-01,0
Turks and Caicos Islands,TCA,2005-07-01,0.0096924078527566
Turks and Caicos Islands,TCA,2006-01-01,0
Turks and Caicos Islands,TCA,2006-04-01,0
Turks and Caicos Islands,TCA,2006-07-01,0
Turks and Caicos Islands,TCA,2006-10-01,0.0200668891921822
Turks and Caicos Islands,TCA,2007-01-01,0
Turks and Caicos Islands,TCA,2007-07-01,0.00268515762730701
Turks and Caicos Islands,TCA,2008-07-01,0.00539965634056029
Turks and Caicos Islands,TCA,2008-10-01,0.00582502869761346
Turks and Caicos Islands,TCA,2009-01-01,0.0167486750889622
Turks and Caicos Islands,TCA,2010-01-01,0.013906376746132
Turks and Caicos Islands,TCA,2010-04-01,0.0351158564373282
Turks and Caicos Islands,TCA,2010-07-01,0.0750784442341388
Turks and Caicos Islands,TCA,2010-10-01,0.0163535263068076
Turks and Caicos Islands,TCA,2011-04-01,0.0500345663577531
Uganda,UGA,2003-02-01,0.0354635495680371
Uganda,UGA,2003-04-01,0.276360376053163
Uganda,UGA,2003-07-01,0.366765750366401
Uganda,UGA,2003-08-01,0.0776471380567341
Uganda,UGA,2003-09-01,0.0799587761779133
Uganda,UGA,2003-10-01,0.150384262973308
Uganda,UGA,2003-11-01,0.0377849985336445
Uganda,UGA,2003-12-01,0.0469841446810363
Uganda,UGA,2004-01-01,0.284266705874868
Uganda,UGA,2004-02-01,0.0464317020182694
Uganda,UGA,2004-03-01,0.0460710051794213
Uganda,UGA,2004-04-01,0.251050566135026
Uganda,UGA,2004-05-01,0.0347075107792437
Uganda,UGA,2004-06-01,0.0440748620533735
Uganda,UGA,2004-07-01,0.173698138985836
Uganda,UGA,2004-08-01,0.0315066683619345
Uganda,UGA,2004-10-01,0.205136542580001
Uganda,UGA,2004-11-01,0.0426696106991935
Uganda,UGA,2004-12-01,0.0343674500541462
Uganda,UGA,2005-02-01,0.0362524812282673
Uganda,UGA,2005-04-01,0.278139375243788
Uganda,UGA,2005-05-01,0.043881925780866
Uganda,UGA,2005-06-01,0.0571535309946002
Uganda,UGA,2005-07-01,0.154788935026382
Uganda,UGA,2005-08-01,0.0746221438319522
Uganda,UGA,2005-09-01,0.0591806489391605
Uganda,UGA,2005-10-01,0.156422640608661
Uganda,UGA,2005-11-01,0.0762233627348733
Uganda,UGA,2005-12-01,0.0775350742790343
Uganda,UGA,2006-02-01,0.0862633806907355
Uganda,UGA,2006-03-01,0.0612139162638721
Uganda,UGA,2006-04-01,0.414499237592477
Uganda,UGA,2006-05-01,0.0630641777416661
Uganda,UGA,2006-06-01,0.0883855579076019
Uganda,UGA,2006-07-01,0.222699918101716
Uganda,UGA,2006-08-01,0.0878404618488775
Uganda,UGA,2006-09-01,0.071055697902147
Uganda,UGA,2006-12-01,0.0874229213629409
Uganda,UGA,2007-01-01,0.202231583282852
Uganda,UGA,2007-02-01,0.0848099176906217
Uganda,UGA,2007-03-01,0.0852500115029397
Uganda,UGA,2007-04-01,0.369699760406087
Uganda,UGA,2007-05-01,0.0984963278126834
Uganda,UGA,2007-06-01,0.0995006120480854
Uganda,UGA,2007-07-01,0.219891625900906
Uganda,UGA,2007-08-01,0.0857917369586194
Uganda,UGA,2007-10-01,0.195691023272885
Uganda,UGA,2007-11-01,0.126638989694246
Uganda,UGA,2007-12-01,0.0966174615091548
Uganda,UGA,2008-01-01,0.0748361719004626
Uganda,UGA,2008-02-01,0.110363537173501
Uganda,UGA,2008-04-01,0.0755125527003433
Uganda,UGA,2008-05-01,0.102381473601299
Uganda,UGA,2008-06-01,0.156832500185454
Uganda,UGA,2008-08-01,0.0834683653508791
Uganda,UGA,2008-09-01,0.098877051501034
Uganda,UGA,2008-10-01,0.159747707420975
Uganda,UGA,2008-11-01,0.144167376647841
Uganda,UGA,2008-12-01,0.104690554721056
Uganda,UGA,2009-01-01,0.144939977261171
Uganda,UGA,2009-02-01,0.132979259319783
Uganda,UGA,2009-03-01,0.128347336629556
Uganda,UGA,2009-04-01,0.179187310951
Uganda,UGA,2009-05-01,0.159782345344096
Uganda,UGA,2009-06-01,0.120201868063522
Uganda,UGA,2009-08-01,0.196291575647682
Uganda,UGA,2009-10-01,0.110248340798191
Uganda,UGA,2009-11-01,0.0924054724631229
Uganda,UGA,2009-12-01,0.0927545420814757
Uganda,UGA,2010-02-01,0.151788014332751
Uganda,UGA,2010-03-01,0.0925480585322709
Uganda,UGA,2010-04-01,0.110943886310506
Uganda,UGA,2010-05-01,0.137915759835157
Uganda,UGA,2010-06-01,0.191225398377133
Uganda,UGA,2010-07-01,0.063923564970356
Uganda,UGA,2010-08-01,0.098260287301395
Uganda,UGA,2010-09-01,0.0689822092860153
Uganda,UGA,2010-10-01,0.0740286909099726
Uganda,UGA,2010-12-01,0.094298291682174
Uganda,UGA,2011-02-01,0.0959644579439434
Uganda,UGA,2011-03-01,0.138786300878967
Uganda,UGA,2011-04-01,0.10366728946699
Uganda,UGA,2011-05-01,0.079323693386595
Uganda,UGA,2011-06-01,0.0683674583137581
Ukraine,UKR,2003-01-01,0.358348896640236
Ukraine,UKR,2003-02-01,0.0523313335767699
Ukraine,UKR,2003-03-01,0.0202514506112384
Ukraine,UKR,2003-04-01,0.291652516293164
Ukraine,UKR,2003-05-01,0.0184940067433884
Ukraine,UKR,2003-06-01,0.0365990977427164
Ukraine,UKR,2003-07-01,0.314778048340305
Ukraine,UKR,2003-08-01,0.0278392056060322
Ukraine,UKR,2003-09-01,0.0230388482143868
Ukraine,UKR,2003-10-01,0.268754484916037
Ukraine,UKR,2003-11-01,0.014523313250135
Ukraine,UKR,2003-12-01,0.0132788225324317
Ukraine,UKR,2004-02-01,0.0191173757565853
Ukraine,UKR,2004-03-01,0.029663881042904
Ukraine,UKR,2004-04-01,0.239267657160872
Ukraine,UKR,2004-05-01,0.0401690387194939
Ukraine,UKR,2004-06-01,0.0456621777085255
Ukraine,UKR,2004-07-01,0.246342648733204
Ukraine,UKR,2004-08-01,0.0191925280475101
Ukraine,UKR,2004-09-01,0.0189912003552034
Ukraine,UKR,2004-12-01,0.0195770479619213
Ukraine,UKR,2005-01-01,0.242712892559508
Ukraine,UKR,2005-02-01,0.0137081453191733
Ukraine,UKR,2005-03-01,0.0230638866533272
Ukraine,UKR,2005-04-01,0.12203472425548
Ukraine,UKR,2005-07-01,0.0767051142674781
Ukraine,UKR,2005-08-01,0.0111516280313105
Ukraine,UKR,2005-09-01,0.0122063248181264
Ukraine,UKR,2005-10-01,0.125341859296302
Ukraine,UKR,2006-01-01,0.140402953901837
Ukraine,UKR,2006-02-01,0.0279411122002766
Ukraine,UKR,2006-03-01,0.019435920483195
Ukraine,UKR,2006-04-01,0.136729632636339
Ukraine,UKR,2006-05-01,0.0123382758360727
Ukraine,UKR,2006-06-01,0.00633962288783846
Ukraine,UKR,2006-08-01,0.0119837037423916
Ukraine,UKR,2006-09-01,0.0152803776588137
Ukraine,UKR,2006-10-01,0.102539194774308
Ukraine,UKR,2006-11-01,0.0152663952947218
Ukraine,UKR,2006-12-01,0.0153251790502295
Ukraine,UKR,2007-01-01,0.156575618129261
Ukraine,UKR,2007-02-01,0.0141044639593361
Ukraine,UKR,2007-03-01,0.0117683485519677
Ukraine,UKR,2007-05-01,0.0167784443362782
Ukraine,UKR,2007-06-01,0.00738207201507074
Ukraine,UKR,2007-07-01,0.20371088032773
Ukraine,UKR,2007-08-01,0.00619766883393171
Ukraine,UKR,2007-10-01,0.163183904821387
Ukraine,UKR,2007-11-01,0.0643260730894246
Ukraine,UKR,2007-12-01,0.107937155809198
Ukraine,UKR,2008-03-01,0.0594435076077038
Ukraine,UKR,2008-04-01,0.106770713342447
Ukraine,UKR,2008-05-01,0.101580357641044
Ukraine,UKR,2008-06-01,0.173702449837243
Ukraine,UKR,2008-07-01,0.0964928127201833
Ukraine,UKR,2008-08-01,0.161318235688494
Ukraine,UKR,2008-09-01,0.123711407914431
Ukraine,UKR,2008-10-01,0.210372388088643
Ukraine,UKR,2008-11-01,0.229743468283609
Ukraine,UKR,2008-12-01,0.253980054236709
Ukraine,UKR,2009-01-01,0.23161659711004
Ukraine,UKR,2009-02-01,0.205894938617953
Ukraine,UKR,2009-03-01,0.210244411010625
Ukraine,UKR,2009-04-01,0.126196552107376
Ukraine,UKR,2009-05-01,0.252191184092849
Ukraine,UKR,2009-06-01,0.234325202680881
Ukraine,UKR,2009-07-01,0.197542192809784
Ukraine,UKR,2009-10-01,0.281830594471614
Ukraine,UKR,2009-11-01,0.143138023266819
Ukraine,UKR,2009-12-01,0.213508283555332
Ukraine,UKR,2010-01-01,0.227728274591221
Ukraine,UKR,2010-02-01,0.205807363558876
Ukraine,UKR,2010-03-01,0.149313154882274
Ukraine,UKR,2010-04-01,0.14363584344239
Ukraine,UKR,2010-05-01,0.202151244492749
Ukraine,UKR,2010-07-01,0.153092936321731
Ukraine,UKR,2010-08-01,0.19968934060767
Ukraine,UKR,2010-09-01,0.143065593552408
Ukraine,UKR,2010-10-01,0.118018842675205
Ukraine,UKR,2010-11-01,0.116403321922143
Ukraine,UKR,2010-12-01,0.127486545592518
Ukraine,UKR,2011-01-01,0.207244932803818
Ukraine,UKR,2011-02-01,0.0965642520852813
Ukraine,UKR,2011-03-01,0.164754446106726
Ukraine,UKR,2011-04-01,0.110034162728068
Ukraine,UKR,2011-06-01,0.114610851230604
United Arab Emirates,ARE,2003-01-01,0.202299256388085
United Arab Emirates,ARE,2003-02-01,0.0162568132661205
United Arab Emirates,ARE,2003-04-01,0.0450989204101468
United Arab Emirates,ARE,2003-07-01,0.0413277887946482
United Arab Emirates,ARE,2003-08-01,0.339421749995667
United Arab Emirates,ARE,2003-09-01,0.0369218260340023
United Arab Emirates,ARE,2003-10-01,0.0338933475259769
United Arab Emirates,ARE,2003-11-01,0.366392828354459
United Arab Emirates,ARE,2004-01-01,0.0334419983533944
United Arab Emirates,ARE,2004-02-01,0.341066200851265
United Arab Emirates,ARE,2004-03-01,0.0552674440475957
United Arab Emirates,ARE,2004-04-01,0.0548450992061266
United Arab Emirates,ARE,2004-05-01,0.45025912811896
United Arab Emirates,ARE,2004-06-01,0.055471696033091
United Arab Emirates,ARE,2004-07-01,0.0523690091647504
United Arab Emirates,ARE,2004-08-01,0.43037579399147
United Arab Emirates,ARE,2004-09-01,0.072112357072773
United Arab Emirates,ARE,2004-10-01,0.0535588230361649
United Arab Emirates,ARE,2004-11-01,0.416420831692634
United Arab Emirates,ARE,2004-12-01,0.0607979618386942
United Arab Emirates,ARE,2005-01-01,0.0454570600865279
United Arab Emirates,ARE,2005-02-01,0.422390516285554
United Arab Emirates,ARE,2005-04-01,0.0643271038568833
United Arab Emirates,ARE,2005-06-01,0.047983213173049
United Arab Emirates,ARE,2005-08-01,0.473957290519229
United Arab Emirates,ARE,2005-09-01,0.0509584805084996
United Arab Emirates,ARE,2005-10-01,0.0476506889777966
United Arab Emirates,ARE,2005-11-01,0.42753045986258
United Arab Emirates,ARE,2005-12-01,0.066507603845132
United Arab Emirates,ARE,2006-02-01,0.3688417064245
United Arab Emirates,ARE,2006-03-01,0.069671597013678
United Arab Emirates,ARE,2006-04-01,0.0653609614662348
United Arab Emirates,ARE,2006-05-01,0.373609790984287
United Arab Emirates,ARE,2006-06-01,0.0650577665795853
United Arab Emirates,ARE,2006-07-01,0.0508221157115905
United Arab Emirates,ARE,2006-08-01,0.339366445004465
United Arab Emirates,ARE,2006-09-01,0.0363529291011861
United Arab Emirates,ARE,2006-10-01,0.0275985829626378
United Arab Emirates,ARE,2006-11-01,0.402454512754693
United Arab Emirates,ARE,2006-12-01,0.0187585364650944
United Arab Emirates,ARE,2007-01-01,0.0137369849946016
United Arab Emirates,ARE,2007-03-01,0.0276461209024078
United Arab Emirates,ARE,2007-04-01,0.0447580074483909
United Arab Emirates,ARE,2007-05-01,0.258706413287749
United Arab Emirates,ARE,2007-06-01,0.0466815061571776
United Arab Emirates,ARE,2007-07-01,0.042497092733715
United Arab Emirates,ARE,2007-11-01,0.250312184950509
United Arab Emirates,ARE,2007-12-01,0.101041372576826
United Arab Emirates,ARE,2008-01-01,0.0562009566558494
United Arab Emirates,ARE,2008-02-01,0.0714804461357883
United Arab Emirates,ARE,2008-03-01,0.0956403990376003
United Arab Emirates,ARE,2008-04-01,0.0868210620831534
United Arab Emirates,ARE,2008-07-01,0.120404197752599
United Arab Emirates,ARE,2008-08-01,0.085987929728399
United Arab Emirates,ARE,2008-09-01,0.233158962662732
United Arab Emirates,ARE,2008-10-01,0.341151374305901
United Arab Emirates,ARE,2008-11-01,0.283175833809024
United Arab Emirates,ARE,2008-12-01,0.398052468093912
United Arab Emirates,ARE,2009-01-01,0.202048841264715
United Arab Emirates,ARE,2009-03-01,0.240430773000308
United Arab Emirates,ARE,2009-04-01,0.218830088704479
United Arab Emirates,ARE,2009-05-01,0.267322163795521
United Arab Emirates,ARE,2009-06-01,0.196189576533705
United Arab Emirates,ARE,2009-07-01,0.263881997541854
United Arab Emirates,ARE,2009-09-01,0.270364043442465
United Arab Emirates,ARE,2009-10-01,0.230799397686075
United Arab Emirates,ARE,2009-11-01,0.240566111140612
United Arab Emirates,ARE,2009-12-01,0.284461880472806
United Arab Emirates,ARE,2010-02-01,0.234521708320312
United Arab Emirates,ARE,2010-04-01,0.190436027538743
United Arab Emirates,ARE,2010-05-01,0.185914001979189
United Arab Emirates,ARE,2010-06-01,0.19946004422355
United Arab Emirates,ARE,2010-07-01,0.155949725971552
United Arab Emirates,ARE,2010-08-01,0.125392250922956
United Arab Emirates,ARE,2010-09-01,0.113025021692654
United Arab Emirates,ARE,2010-10-01,0.130741429132559
United Arab Emirates,ARE,2010-11-01,0.153650361313628
United Arab Emirates,ARE,2010-12-01,0.14654690000056
United Arab Emirates,ARE,2011-01-01,0.102172496381223
United Arab Emirates,ARE,2011-02-01,0.119337790079936
United Arab Emirates,ARE,2011-03-01,0.126534889722977
United Arab Emirates,ARE,2011-04-01,0.0723946762738401
United Arab Emirates,ARE,2011-05-01,0.102895227763448
United Arab Emirates,ARE,2011-06-01,0.132161672294313
United Kingdom,GBR,2003-01-01,0.233274741157304
United Kingdom,GBR,2003-02-01,0.018398167336471
United Kingdom,GBR,2003-03-01,0.030675335441589
United Kingdom,GBR,2003-04-01,0.190363132034472
United Kingdom,GBR,2003-06-01,0.0148276711392778
United Kingdom,GBR,2003-07-01,0.204746741157955
United Kingdom,GBR,2003-08-01,0.0288872389152422
United Kingdom,GBR,2003-09-01,0.0242101694509314
United Kingdom,GBR,2003-10-01,0.206206364146788
United Kingdom,GBR,2003-11-01,0.035989966089054
United Kingdom,GBR,2003-12-01,0.0397058853598691
United Kingdom,GBR,2004-01-01,0.220267105883565
United Kingdom,GBR,2004-02-01,0.0318899006419509
United Kingdom,GBR,2004-03-01,0.0305940035270951
United Kingdom,GBR,2004-04-01,0.202836298109993
United Kingdom,GBR,2004-05-01,0.0245574455206647
United Kingdom,GBR,2004-07-01,0.147634604122584
United Kingdom,GBR,2004-08-01,0.0234149111364755
United Kingdom,GBR,2004-09-01,0.023776850316436
United Kingdom,GBR,2004-10-01,0.142213792257195
United Kingdom,GBR,2004-12-01,0.0373398783306841
United Kingdom,GBR,2005-01-01,0.185206594343099
United Kingdom,GBR,2005-02-01,0.02820086066511
United Kingdom,GBR,2005-03-01,0.0192360313691107
United Kingdom,GBR,2005-05-01,0.0314987407822527
United Kingdom,GBR,2005-06-01,0.0352786334101701
United Kingdom,GBR,2005-07-01,0.207643554022564
United Kingdom,GBR,2005-08-01,0.0313743531600407
United Kingdom,GBR,2005-09-01,0.031943027151057
United Kingdom,GBR,2005-10-01,0.216206766798266
United Kingdom,GBR,2005-11-01,0.0463724723984091
United Kingdom,GBR,2005-12-01,0.0456745669522599
United Kingdom,GBR,2006-01-01,0.20185140652691
United Kingdom,GBR,2006-02-01,0.0355807972503434
United Kingdom,GBR,2006-03-01,0.0591076165741606
United Kingdom,GBR,2006-04-01,0.302509108664388
United Kingdom,GBR,2006-05-01,0.0747362413332084
United Kingdom,GBR,2006-06-01,0.0731141233481429
United Kingdom,GBR,2006-09-01,0.0972201772919285
United Kingdom,GBR,2006-10-01,0.300616404136432
United Kingdom,GBR,2006-11-01,0.0799860030886787
United Kingdom,GBR,2007-01-01,0.225438273374216
United Kingdom,GBR,2007-02-01,0.0610076542939647
United Kingdom,GBR,2007-03-01,0.0630387558548452
United Kingdom,GBR,2007-05-01,0.0468255340730813
United Kingdom,GBR,2007-06-01,0.0591744967244207
United Kingdom,GBR,2007-08-01,0.0502022817512586
United Kingdom,GBR,2007-10-01,1
United Kingdom,GBR,2007-11-01,0.336532038762294
United Kingdom,GBR,2008-01-01,0.31704005542201
United Kingdom,GBR,2008-02-01,0.247648130040179
United Kingdom,GBR,2008-03-01,0.220409943326805
United Kingdom,GBR,2008-04-01,0.391871984022011
United Kingdom,GBR,2008-05-01,0.307608710573033
United Kingdom,GBR,2008-06-01,0.248868006323461
United Kingdom,GBR,2008-07-01,0.307501866194953
United Kingdom,GBR,2008-08-01,0.211803101879177
United Kingdom,GBR,2008-09-01,0.199994139603702
United Kingdom,GBR,2008-10-01,0.641799031141497
United Kingdom,GBR,2008-12-01,0.43575444207384
United Kingdom,GBR,2009-01-01,0.599925548621937
United Kingdom,GBR,2009-02-01,0.668688453161492
United Kingdom,GBR,2009-03-01,0.747083784486797
United Kingdom,GBR,2009-04-01,0.544783416633497
United Kingdom,GBR,2009-05-01,0.416049641823484
United Kingdom,GBR,2009-06-01,0.49845585443177
United Kingdom,GBR,2009-07-01,0.574156169209666
United Kingdom,GBR,2009-08-01,0.51915246589826
United Kingdom,GBR,2009-09-01,0.462245548206971
United Kingdom,GBR,2009-11-01,0.575745024477963
United Kingdom,GBR,2009-12-01,0.523863658039751
United Kingdom,GBR,2010-01-01,0.464476281738772
United Kingdom,GBR,2010-02-01,0.502047899522142
United Kingdom,GBR,2010-03-01,0.469243942020494
United Kingdom,GBR,2010-04-01,0.424618900846762
United Kingdom,GBR,2010-05-01,0.308197388481698
United Kingdom,GBR,2010-07-01,0.223979823521993
United Kingdom,GBR,2010-08-01,0.384643789679244
United Kingdom,GBR,2010-09-01,0.379924668427487
United Kingdom,GBR,2010-10-01,0.401478290915039
United Kingdom,GBR,2010-12-01,0.494967653492861
United Kingdom,GBR,2011-02-01,0.493203014779808
United Kingdom,GBR,2011-04-01,0.586893625426795
United Kingdom,GBR,2011-05-01,0.516605399908886
United Kingdom,GBR,2011-06-01,0.423864695149566
United States,USA,2003-01-01,0.0506308439859418
United States,USA,2003-02-01,0.0699285534756469
United States,USA,2003-04-01,0.0821460108435082
United States,USA,2003-05-01,0.0794287956828442
United States,USA,2003-06-01,0.225890843658143
United States,USA,2003-07-01,0.065500991818549
United States,USA,2003-11-01,0.0125572484452384
United States,USA,2003-12-01,0.161073613686869
United States,USA,2004-01-01,0.0688750016872759
United States,USA,2004-02-01,0.102007820011317
United States,USA,2004-03-01,0.185792131207822
United States,USA,2004-04-01,0.0961530314558499
United States,USA,2004-05-01,0.0285104718769269
United States,USA,2004-07-01,0.0353529742897529
United States,USA,2004-08-01,0.048454125572791
United States,USA,2004-09-01,0.153286685797046
United States,USA,2004-10-01,0.0189988512841202
United States,USA,2004-11-01,0.0197947716511335
United States,USA,2004-12-01,0.180295622785752
United States,USA,2005-02-01,0.0306330193096108
United States,USA,2005-03-01,0.194826492031819
United States,USA,2005-04-01,0.0445453568791934
United States,USA,2005-05-01,0.0482301413840261
United States,USA,2005-06-01,0.362400117468385
United States,USA,2005-07-01,0.0441683443213474
United States,USA,2005-08-01,0.0857920850550947
United States,USA,2005-09-01,0.141511642894524
United States,USA,2005-10-01,0.0589217773086653
United States,USA,2005-11-01,0.0568774813839479
United States,USA,2006-02-01,0.0420410898496823
United States,USA,2006-04-01,0.0455493502689561
United States,USA,2006-06-01,0.151810679187749
United States,USA,2006-07-01,0.0502593268465861
