"iso3c","country","date","c2_finstress_clean"
"BEN","Benin","2006-10-01",0.820800609977067
"BEN","Benin","2007-04-01",0.79922806290053
"BEN","Benin","2007-07-01",0.792227434689938
"BEN","Benin","2007-10-01",0.840696881648985
"BEN","Benin","2008-01-01",0.892730243641759
"BEN","Benin","2008-04-01",0.8353958104716
"BEN","Benin","2008-07-01",0.812070156036603
"BEN","Benin","2009-01-01",0.793910970691511
"BEN","Benin","2009-04-01",0.780714170332772
"BEN","Benin","2009-07-01",0.803044571064554
"BEN","Benin","2009-10-01",0.827845587406584
"BEN","Benin","2010-01-01",0.889449567711073
"BEN","Benin","2010-07-01",0.788998234710434
"BEN","Benin","2010-10-01",0.678337795157705
"BEN","Benin","2011-01-01",0.737864779673851
"BEN","Benin","2011-04-01",0.794145246168516
"BMU","Bermuda","2003-05-01",0.512602625482497
"BMU","Bermuda","2003-12-01",0.621940575043603
"BMU","Bermuda","2004-03-01",0.643268657207027
"BMU","Bermuda","2004-05-01",0.535657100068644
"BMU","Bermuda","2004-07-01",0.570534697953406
"BMU","Bermuda","2005-01-01",0.640133662180921
"BMU","Bermuda","2005-04-01",0.557589785485218
"BMU","Bermuda","2005-07-01",0.439547345039307
"BMU","Bermuda","2005-10-01",0.494845196893117
"BMU","Bermuda","2006-01-01",0.556677405264637
"BMU","Bermuda","2006-04-01",0.458678350965582
"BMU","Bermuda","2006-07-01",0.490371453522809
"BMU","Bermuda","2006-10-01",0.602314029579668
"BMU","Bermuda","2007-01-01",0.560917738632583
"BMU","Bermuda","2007-04-01",0.473600100387364
"BMU","Bermuda","2007-07-01",0.401319398988429
"BMU","Bermuda","2007-10-01",0.436903634749453
"BMU","Bermuda","2008-01-01",0.461788020224156
"BMU","Bermuda","2008-04-01",0.455478317929076
"BMU","Bermuda","2008-07-01",0.484753395073547
"BMU","Bermuda","2008-10-01",0.485687016228415
"BMU","Bermuda","2009-01-01",0.435101551051085
"BMU","Bermuda","2009-04-01",0.412003254335795
"BMU","Bermuda","2009-07-01",0.468395792354087
"BMU","Bermuda","2009-10-01",0.526987779363697
"BMU","Bermuda","2010-01-01",0.472648215784907
"BMU","Bermuda","2010-04-01",0.43109939996612
"BMU","Bermuda","2010-07-01",0.484041659088329
"BMU","Bermuda","2010-10-01",0.495445627756852
"BMU","Bermuda","2011-01-01",0.530380217994407
"BMU","Bermuda","2011-04-01",0.61828860315088
"BTN","Bhutan","2003-05-01",0.563881475978936
"BTN","Bhutan","2003-08-01",0.614932430606962
"BTN","Bhutan","2003-11-01",0.682827546199838
"BTN","Bhutan","2004-02-01",0.623152994334158
"BTN","Bhutan","2004-05-01",0.625147141268094
"BTN","Bhutan","2004-11-01",0.560656398715856
"BTN","Bhutan","2005-09-01",0.53059089710827
"BTN","Bhutan","2006-03-01",0.656174379768627
"BTN","Bhutan","2006-05-01",0.715657065877731
"BTN","Bhutan","2006-08-01",0.675196463607683
"BTN","Bhutan","2006-11-01",0.530567022168752
"BTN","Bhutan","2007-02-01",0.54349935131808
"BTN","Bhutan","2007-05-01",0.56049479727358
"BTN","Bhutan","2007-08-01",0.561042465724184
"BTN","Bhutan","2007-11-01",0.616863881803581
"BTN","Bhutan","2008-02-01",0.550991360389528
"BTN","Bhutan","2008-05-01",0.566232064530695
"BTN","Bhutan","2008-08-01",0.645651137466213
"BTN","Bhutan","2008-11-01",0.55115006342125
"BTN","Bhutan","2009-02-01",0.526703315124684
"BTN","Bhutan","2009-05-01",0.631596230731709
"BTN","Bhutan","2009-08-01",0.620795417152255
"BTN","Bhutan","2009-11-01",0.503456737062575
"BTN","Bhutan","2010-02-01",0.569309076955772
"BTN","Bhutan","2010-05-01",0.676906044913922
"BTN","Bhutan","2010-08-01",0.599572113690021
"BTN","Bhutan","2010-11-01",0.594875692486804
"BTN","Bhutan","2011-02-01",0.541603164402588
"BTN","Bhutan","2011-05-01",0.484320500094198
"BOL","Bolivia, Plurinational State of","2003-03-01",0.687862682105591
"BOL","Bolivia, Plurinational State of","2003-05-01",0.664839368071512
"BOL","Bolivia, Plurinational State of","2003-08-01",0.587848039316638
"BOL","Bolivia, Plurinational State of","2003-09-01",0.533205870701581
"BOL","Bolivia, Plurinational State of","2003-10-01",0.475638250648856
"BOL","Bolivia, Plurinational State of","2003-11-01",0.45819315240583
"BOL","Bolivia, Plurinational State of","2003-12-01",0.482611192930855
"BOL","Bolivia, Plurinational State of","2004-01-01",0.44435836289983
"BOL","Bolivia, Plurinational State of","2004-02-01",0.466377108069372
"BOL","Bolivia, Plurinational State of","2004-03-01",0.510891703018755
"BOL","Bolivia, Plurinational State of","2004-04-01",0.503217248983638
"BOL","Bolivia, Plurinational State of","2004-05-01",0.443691304517192
"BOL","Bolivia, Plurinational State of","2004-07-01",0.439336928197325
"BOL","Bolivia, Plurinational State of","2004-08-01",0.403837624079449
"BOL","Bolivia, Plurinational State of","2004-09-01",0.40684902740811
"BOL","Bolivia, Plurinational State of","2004-10-01",0.479531040953964
"BOL","Bolivia, Plurinational State of","2004-12-01",0.461909265303686
"BOL","Bolivia, Plurinational State of","2005-01-01",0.465241927147615
"BOL","Bolivia, Plurinational State of","2005-02-01",0.431252981711588
"BOL","Bolivia, Plurinational State of","2005-03-01",0.446480224706616
"BOL","Bolivia, Plurinational State of","2005-04-01",0.482553048248476
"BOL","Bolivia, Plurinational State of","2005-05-01",0.406483465827438
"BOL","Bolivia, Plurinational State of","2005-06-01",0.482928249674569
"BOL","Bolivia, Plurinational State of","2005-07-01",0.614301334280632
"BOL","Bolivia, Plurinational State of","2005-08-01",0.494455006395389
"BOL","Bolivia, Plurinational State of","2005-09-01",0.492841132570071
"BOL","Bolivia, Plurinational State of","2005-10-01",0.603170374592941
"BOL","Bolivia, Plurinational State of","2005-11-01",0.536889495904337
"BOL","Bolivia, Plurinational State of","2006-01-01",0.589980514661284
"BOL","Bolivia, Plurinational State of","2006-02-01",0.608868049295149
"BOL","Bolivia, Plurinational State of","2006-03-01",0.608931279534425
"BOL","Bolivia, Plurinational State of","2006-04-01",0.715020906821229
"BOL","Bolivia, Plurinational State of","2006-05-01",0.550027338478225
"BOL","Bolivia, Plurinational State of","2006-06-01",0.46524167558163
"BOL","Bolivia, Plurinational State of","2006-07-01",0.546929546047408
"BOL","Bolivia, Plurinational State of","2006-08-01",0.456809580149692
"BOL","Bolivia, Plurinational State of","2006-09-01",0.505766929743502
"BOL","Bolivia, Plurinational State of","2006-10-01",0.642611751917282
"BOL","Bolivia, Plurinational State of","2006-11-01",0.51367756402567
"BOL","Bolivia, Plurinational State of","2006-12-01",0.501533906308878
"BOL","Bolivia, Plurinational State of","2007-02-01",0.446997662023394
"BOL","Bolivia, Plurinational State of","2007-04-01",0.424488181648315
"BOL","Bolivia, Plurinational State of","2007-05-01",0.387156677768263
"BOL","Bolivia, Plurinational State of","2007-06-01",0.345246795267406
"BOL","Bolivia, Plurinational State of","2007-07-01",0.494681016231911
"BOL","Bolivia, Plurinational State of","2007-08-01",0.393343628772521
"BOL","Bolivia, Plurinational State of","2007-09-01",0.376372963955522
"BOL","Bolivia, Plurinational State of","2007-10-01",0.465181508079079
"BOL","Bolivia, Plurinational State of","2007-11-01",0.376977438983728
"BOL","Bolivia, Plurinational State of","2007-12-01",0.408685129559705
"BOL","Bolivia, Plurinational State of","2008-01-01",0.515068978961131
"BOL","Bolivia, Plurinational State of","2008-02-01",0.500740370930961
"BOL","Bolivia, Plurinational State of","2008-03-01",0.524321623298677
"BOL","Bolivia, Plurinational State of","2008-04-01",0.524655327304951
"BOL","Bolivia, Plurinational State of","2008-05-01",0.475128559402421
"BOL","Bolivia, Plurinational State of","2008-06-01",0.461157515855973
"BOL","Bolivia, Plurinational State of","2008-07-01",0.465778614055642
"BOL","Bolivia, Plurinational State of","2008-08-01",0.454099388595225
"BOL","Bolivia, Plurinational State of","2008-09-01",0.439463522118819
"BOL","Bolivia, Plurinational State of","2008-10-01",0.408910266942395
"BOL","Bolivia, Plurinational State of","2008-11-01",0.383578297214432
"BOL","Bolivia, Plurinational State of","2008-12-01",0.408816704229744
"BOL","Bolivia, Plurinational State of","2009-01-01",0.454320272526496
"BOL","Bolivia, Plurinational State of","2009-02-01",0.465597214643502
"BOL","Bolivia, Plurinational State of","2009-03-01",0.437495022516586
"BOL","Bolivia, Plurinational State of","2009-04-01",0.447971280668265
"BOL","Bolivia, Plurinational State of","2009-05-01",0.517545413628588
"BOL","Bolivia, Plurinational State of","2009-06-01",0.58347715379937
"BOL","Bolivia, Plurinational State of","2009-08-01",0.563853579021719
"BOL","Bolivia, Plurinational State of","2009-09-01",0.548951187712368
"BOL","Bolivia, Plurinational State of","2009-10-01",0.534211895010051
"BOL","Bolivia, Plurinational State of","2009-11-01",0.374179756596009
"BOL","Bolivia, Plurinational State of","2009-12-01",0.425661569456374
"BOL","Bolivia, Plurinational State of","2010-01-01",0.537505818001272
"BOL","Bolivia, Plurinational State of","2010-02-01",0.435417140297945
"BOL","Bolivia, Plurinational State of","2010-03-01",0.441824626081803
"BOL","Bolivia, Plurinational State of","2010-04-01",0.520357687646652
"BOL","Bolivia, Plurinational State of","2010-06-01",0.480760502735153
"BOL","Bolivia, Plurinational State of","2010-07-01",0.37469326347714
"BOL","Bolivia, Plurinational State of","2010-08-01",0.380089214947272
"BOL","Bolivia, Plurinational State of","2010-09-01",0.461375069167192
"BOL","Bolivia, Plurinational State of","2010-10-01",0.384908153785519
"BOL","Bolivia, Plurinational State of","2010-11-01",0.344772022856293
"BOL","Bolivia, Plurinational State of","2011-01-01",0.50312909026731
"BOL","Bolivia, Plurinational State of","2011-02-01",0.580914792781962
"BOL","Bolivia, Plurinational State of","2011-03-01",0.563923893438092
"BOL","Bolivia, Plurinational State of","2011-06-01",0.472293135911041
"BIH","Bosnia and Herzegovina","2003-04-01",0.30055596836373
"BIH","Bosnia and Herzegovina","2003-07-01",0.252975695673337
"BIH","Bosnia and Herzegovina","2003-10-01",0.263203282733585
"BIH","Bosnia and Herzegovina","2004-01-01",0.288680997162941
"BIH","Bosnia and Herzegovina","2004-04-01",0.290704190487403
"BIH","Bosnia and Herzegovina","2004-10-01",0.355229954231473
"BIH","Bosnia and Herzegovina","2005-01-01",0.296482594267376
"BIH","Bosnia and Herzegovina","2005-04-01",0.177388900240767
"BIH","Bosnia and Herzegovina","2005-07-01",0.162049565309732
"BIH","Bosnia and Herzegovina","2005-10-01",0.177692695030214
"BIH","Bosnia and Herzegovina","2006-01-01",0.200111234299906
"BIH","Bosnia and Herzegovina","2006-04-01",0.203488085787181
"BIH","Bosnia and Herzegovina","2006-05-01",0.333608126468403
"BIH","Bosnia and Herzegovina","2006-06-01",0.468297676420655
"BIH","Bosnia and Herzegovina","2006-09-01",0.436954180623109
"BIH","Bosnia and Herzegovina","2006-12-01",0.478863777866921
"BIH","Bosnia and Herzegovina","2007-01-01",0.412482168936747
"BIH","Bosnia and Herzegovina","2007-02-01",0.407184308253886
"BIH","Bosnia and Herzegovina","2007-03-01",0.503167189578747
"BIH","Bosnia and Herzegovina","2007-04-01",0.471308175104548
"BIH","Bosnia and Herzegovina","2007-05-01",0.352210247637968
"BIH","Bosnia and Herzegovina","2007-06-01",0.400538129125716
"BIH","Bosnia and Herzegovina","2007-07-01",0.543190075624261
"BIH","Bosnia and Herzegovina","2007-08-01",0.353620570206971
"BIH","Bosnia and Herzegovina","2007-10-01",0.313574713972005
"BIH","Bosnia and Herzegovina","2007-11-01",0.344950500813696
"BIH","Bosnia and Herzegovina","2008-01-01",0.26779734707662
"BIH","Bosnia and Herzegovina","2008-02-01",0.29888487502735
"BIH","Bosnia and Herzegovina","2008-04-01",0.344625160308106
"BIH","Bosnia and Herzegovina","2008-06-01",0.400904026519656
"BIH","Bosnia and Herzegovina","2008-07-01",0.381761255533041
"BIH","Bosnia and Herzegovina","2008-08-01",0.343588178173516
"BIH","Bosnia and Herzegovina","2008-09-01",0.324566199949308
"BIH","Bosnia and Herzegovina","2008-10-01",0.354607178566719
"BIH","Bosnia and Herzegovina","2008-11-01",0.377741539735003
"BIH","Bosnia and Herzegovina","2008-12-01",0.386292217787831
"BIH","Bosnia and Herzegovina","2009-01-01",0.392709130084945
"BIH","Bosnia and Herzegovina","2009-02-01",0.382630238871057
"BIH","Bosnia and Herzegovina","2009-03-01",0.429290319935814
"BIH","Bosnia and Herzegovina","2009-04-01",0.392218882318593
"BIH","Bosnia and Herzegovina","2009-05-01",0.358116370407872
"BIH","Bosnia and Herzegovina","2009-06-01",0.456200391909647
"BIH","Bosnia and Herzegovina","2009-08-01",0.523220383793793
"BIH","Bosnia and Herzegovina","2009-09-01",0.526914281291525
"BIH","Bosnia and Herzegovina","2009-10-01",0.542358586842877
"BIH","Bosnia and Herzegovina","2009-11-01",0.497946427541408
"BIH","Bosnia and Herzegovina","2009-12-01",0.472184170921664
"BIH","Bosnia and Herzegovina","2010-01-01",0.502175785856577
"BIH","Bosnia and Herzegovina","2010-02-01",0.505409534129081
"BIH","Bosnia and Herzegovina","2010-03-01",0.509703588821958
"BIH","Bosnia and Herzegovina","2010-04-01",0.505139893486558
"BIH","Bosnia and Herzegovina","2010-05-01",0.495212453867523
"BIH","Bosnia and Herzegovina","2010-06-01",0.398223632117601
"BIH","Bosnia and Herzegovina","2010-07-01",0.35178896536401
"BIH","Bosnia and Herzegovina","2010-08-01",0.422365071258604
"BIH","Bosnia and Herzegovina","2010-09-01",0.466710959827697
"BIH","Bosnia and Herzegovina","2010-11-01",0.466911364065411
"BIH","Bosnia and Herzegovina","2010-12-01",0.391730600980423
"BIH","Bosnia and Herzegovina","2011-01-01",0.328990319402143
"BIH","Bosnia and Herzegovina","2011-02-01",0.358611617450125
"BIH","Bosnia and Herzegovina","2011-05-01",0.489919490428802
"BWA","Botswana","2003-02-01",0.635764005378126
"BWA","Botswana","2003-04-01",0.5742519095397
"BWA","Botswana","2003-05-01",0.499026455326788
"BWA","Botswana","2003-06-01",0.567488679444509
"BWA","Botswana","2003-07-01",0.523116552812916
"BWA","Botswana","2003-08-01",0.538998019399579
"BWA","Botswana","2003-09-01",0.58431910056497
"BWA","Botswana","2003-10-01",0.579935057115079
"BWA","Botswana","2003-11-01",0.60297451023588
"BWA","Botswana","2003-12-01",0.62341757402496
"BWA","Botswana","2004-01-01",0.587203010631101
"BWA","Botswana","2004-02-01",0.60304021975323
"BWA","Botswana","2004-03-01",0.658684449077397
"BWA","Botswana","2004-04-01",0.587354352267583
"BWA","Botswana","2004-05-01",0.587023444082893
"BWA","Botswana","2004-06-01",0.658843348075064
"BWA","Botswana","2004-07-01",0.619840626757189
"BWA","Botswana","2004-08-01",0.620320420489992
"BWA","Botswana","2004-09-01",0.66512453689351
"BWA","Botswana","2004-10-01",0.612387335335484
"BWA","Botswana","2004-11-01",0.591307734142285
"BWA","Botswana","2004-12-01",0.646950583152183
"BWA","Botswana","2005-01-01",0.599986767461316
"BWA","Botswana","2005-02-01",0.556840342926613
"BWA","Botswana","2005-03-01",0.589639381473751
"BWA","Botswana","2005-04-01",0.52718782386366
"BWA","Botswana","2005-05-01",0.521872008230108
"BWA","Botswana","2005-06-01",0.600101356514187
"BWA","Botswana","2005-07-01",0.549802171455103
"BWA","Botswana","2005-08-01",0.571046336621818
"BWA","Botswana","2005-10-01",0.61674691455148
"BWA","Botswana","2005-11-01",0.592873271673952
"BWA","Botswana","2005-12-01",0.629980052836089
"BWA","Botswana","2006-01-01",0.565768068715912
"BWA","Botswana","2006-02-01",0.575724736186323
"BWA","Botswana","2006-03-01",0.652337648221758
"BWA","Botswana","2006-04-01",0.622175473547666
"BWA","Botswana","2006-05-01",0.556522415115504
"BWA","Botswana","2006-06-01",0.546557204902889
"BWA","Botswana","2006-07-01",0.610979079451141
"BWA","Botswana","2006-08-01",0.574877214302818
"BWA","Botswana","2006-09-01",0.587940559881211
"BWA","Botswana","2006-10-01",0.673199150314876
"BWA","Botswana","2006-11-01",0.674266532118433
"BWA","Botswana","2006-12-01",0.674636394963346
"BWA","Botswana","2007-01-01",0.694085008693903
"BWA","Botswana","2007-02-01",0.656229321097268
"BWA","Botswana","2007-03-01",0.665003959743209
"BWA","Botswana","2007-04-01",0.730346763761085
"BWA","Botswana","2007-05-01",0.675037976372493
"BWA","Botswana","2007-06-01",0.61769075752826
"BWA","Botswana","2007-08-01",0.605718550550403
"BWA","Botswana","2007-09-01",0.616223328108533
"BWA","Botswana","2007-10-01",0.632592017071508
"BWA","Botswana","2007-11-01",0.538925474386855
"BWA","Botswana","2007-12-01",0.476044172807198
"BWA","Botswana","2008-01-01",0.533520706669627
"BWA","Botswana","2008-02-01",0.598646160743677
"BWA","Botswana","2008-03-01",0.665117397330328
"BWA","Botswana","2008-04-01",0.76803046830075
"BWA","Botswana","2008-05-01",0.726798842854131
"BWA","Botswana","2008-06-01",0.654569205028634
"BWA","Botswana","2008-07-01",0.639490512911317
"BWA","Botswana","2008-08-01",0.6609733258041
"BWA","Botswana","2008-09-01",0.650155183596616
"BWA","Botswana","2008-10-01",0.662579711090422
"BWA","Botswana","2008-11-01",0.693198586477343
"BWA","Botswana","2008-12-01",0.623335489134224
"BWA","Botswana","2009-01-01",0.56375119332721
"BWA","Botswana","2009-02-01",0.582854730910239
"BWA","Botswana","2009-03-01",0.655306172594717
"BWA","Botswana","2009-04-01",0.671985920912574
"BWA","Botswana","2009-07-01",0.660701792487701
"BWA","Botswana","2009-08-01",0.630618803990615
"BWA","Botswana","2009-09-01",0.605969454851987
"BWA","Botswana","2009-10-01",0.590114975440433
"BWA","Botswana","2009-11-01",0.596320156654726
"BWA","Botswana","2010-01-01",0.656814791072832
"BWA","Botswana","2010-03-01",0.738268820342052
"BWA","Botswana","2010-05-01",0.745387466607971
"BWA","Botswana","2010-07-01",0.73997399873649
"BWA","Botswana","2010-08-01",0.754980196060558
"BWA","Botswana","2010-09-01",0.74057809700913
"BWA","Botswana","2010-10-01",0.72964134233806
"BWA","Botswana","2010-11-01",0.70193178267435
"BWA","Botswana","2010-12-01",0.678487271666965
"BWA","Botswana","2011-01-01",0.735315595107693
"BWA","Botswana","2011-03-01",0.767816086738662
"BWA","Botswana","2011-04-01",0.77296012011334
"BWA","Botswana","2011-05-01",0.777569430346734
"BWA","Botswana","2011-06-01",0.721578895255477
"BRA","Brazil","2003-02-01",0.872807244042201
"BRA","Brazil","2003-03-01",0.739256376775651
"BRA","Brazil","2003-04-01",0.598699997768952
"BRA","Brazil","2003-05-01",0.616720760966718
"BRA","Brazil","2003-06-01",0.769054410380064
"BRA","Brazil","2003-07-01",0.810957117449892
"BRA","Brazil","2003-08-01",0.755639852768931
"BRA","Brazil","2003-09-01",0.638035572025297
"BRA","Brazil","2003-10-01",0.644423438172478
"BRA","Brazil","2003-11-01",0.809432526253336
"BRA","Brazil","2003-12-01",0.705977386586015
"BRA","Brazil","2004-01-01",0.731525413566552
"BRA","Brazil","2004-02-01",0.854617788151415
"BRA","Brazil","2004-04-01",0.755893578504863
"BRA","Brazil","2004-05-01",0.665462959496283
"BRA","Brazil","2004-06-01",0.557281884772153
"BRA","Brazil","2004-07-01",0.528822378673621
"BRA","Brazil","2004-09-01",0.56812001577559
"BRA","Brazil","2004-10-01",0.559030512030216
"BRA","Brazil","2004-11-01",0.615469988739452
"BRA","Brazil","2004-12-01",0.607608339245855
"BRA","Brazil","2005-01-01",0.563456377382995
"BRA","Brazil","2005-03-01",0.549600228138123
"BRA","Brazil","2005-04-01",0.616533401848444
"BRA","Brazil","2005-05-01",0.686119007604342
"BRA","Brazil","2005-06-01",0.59545369753125
"BRA","Brazil","2005-07-01",0.584619242808736
"BRA","Brazil","2005-08-01",0.670820786321026
"BRA","Brazil","2005-09-01",0.607353257715922
"BRA","Brazil","2005-10-01",0.545901813363127
"BRA","Brazil","2005-11-01",0.561664845994385
"BRA","Brazil","2005-12-01",0.390727226731154
"BRA","Brazil","2006-02-01",0.386714044994034
"BRA","Brazil","2006-04-01",0.550293284504057
"BRA","Brazil","2006-05-01",0.512904724835517
"BRA","Brazil","2006-06-01",0.38928596284522
"BRA","Brazil","2006-07-01",0.406579109461149
"BRA","Brazil","2006-09-01",0.368248661106628
"BRA","Brazil","2006-10-01",0.341360779244421
"BRA","Brazil","2006-11-01",0.42269004326778
"BRA","Brazil","2007-01-01",0.406233181807333
"BRA","Brazil","2007-02-01",0.408499142703442
"BRA","Brazil","2007-03-01",0.297790585098597
"BRA","Brazil","2007-04-01",0.258133182561023
"BRA","Brazil","2007-05-01",0.311701721483633
"BRA","Brazil","2007-06-01",0.201669896614376
"BRA","Brazil","2007-07-01",0.21231411008735
"BRA","Brazil","2007-11-01",0.28387096319692
"BRA","Brazil","2008-01-01",0.261439599153276
"BRA","Brazil","2008-02-01",0.323150281507534
"BRA","Brazil","2008-03-01",0.314206305316891
"BRA","Brazil","2008-04-01",0.270718600181922
"BRA","Brazil","2008-05-01",0.316148012772372
"BRA","Brazil","2008-06-01",0.371727664155304
"BRA","Brazil","2008-07-01",0.292340275537417
"BRA","Brazil","2008-09-01",0.249399115449627
"BRA","Brazil","2008-11-01",0.25435279985457
"BRA","Brazil","2008-12-01",0.20853154135707
"BRA","Brazil","2009-01-01",0.231284196904466
"BRA","Brazil","2009-02-01",0.245752242070456
"BRA","Brazil","2009-03-01",0.225520783653237
"BRA","Brazil","2009-04-01",0.270937932424466
"BRA","Brazil","2009-05-01",0.33910458436897
"BRA","Brazil","2009-07-01",0.372745988304239
"BRA","Brazil","2009-08-01",0.288137416530014
"BRA","Brazil","2009-09-01",0.258608317676234
"BRA","Brazil","2009-10-01",0.265530687337199
"BRA","Brazil","2009-11-01",0.257886948232736
"BRA","Brazil","2010-01-01",0.305772416573087
"BRA","Brazil","2010-02-01",0.326804900422043
"BRA","Brazil","2010-03-01",0.315489128988239
"BRA","Brazil","2010-04-01",0.289445077113118
"BRA","Brazil","2010-05-01",0.314790100345132
"BRA","Brazil","2010-06-01",0.388914450166227
"BRA","Brazil","2010-07-01",0.361540144017949
"BRA","Brazil","2010-08-01",0.353422510325257
"BRA","Brazil","2010-09-01",0.403687540684299
"BRA","Brazil","2010-10-01",0.337495420438634
"BRA","Brazil","2010-11-01",0.313006350060725
"BRA","Brazil","2010-12-01",0.34928596643377
"BRA","Brazil","2011-01-01",0.35739270377098
"BRA","Brazil","2011-02-01",0.352910469953157
"BRA","Brazil","2011-03-01",0.33386348465184
"BRA","Brazil","2011-04-01",0.328251786299249
"BRN","Brunei Darussalam","2003-06-01",0.831607199717993
"BRN","Brunei Darussalam","2003-09-01",0.579216597942469
"BRN","Brunei Darussalam","2003-12-01",0.372481568057049
"BRN","Brunei Darussalam","2004-03-01",0.517078588117899
"BRN","Brunei Darussalam","2004-06-01",0.591374964435877
"BRN","Brunei Darussalam","2004-09-01",0.532864259914523
"BRN","Brunei Darussalam","2004-12-01",0.417805477434888
"BRN","Brunei Darussalam","2005-03-01",0.358888149248607
"BRN","Brunei Darussalam","2005-12-01",0.487571716692437
"BRN","Brunei Darussalam","2006-06-01",0.686784368428718
"BRN","Brunei Darussalam","2006-09-01",0.629720561365588
"BRN","Brunei Darussalam","2006-12-01",0.555106775474498
"BRN","Brunei Darussalam","2007-03-01",0.558016304592643
"BRN","Brunei Darussalam","2007-06-01",0.635957356419436
"BRN","Brunei Darussalam","2007-12-01",0.736389299765718
"BRN","Brunei Darussalam","2008-03-01",0.742406035267261
"BRN","Brunei Darussalam","2008-06-01",0.706955197797422
"BRN","Brunei Darussalam","2008-09-01",0.68006771263022
"BRN","Brunei Darussalam","2008-12-01",0.649719838685808
"BRN","Brunei Darussalam","2009-03-01",0.527969993522878
"BRN","Brunei Darussalam","2009-06-01",0.482350169637647
"BRN","Brunei Darussalam","2009-09-01",0.670298918812957
"BRN","Brunei Darussalam","2009-12-01",0.665348064302778
"BRN","Brunei Darussalam","2010-03-01",0.491340139772661
"BRN","Brunei Darussalam","2010-06-01",0.515364894474745
"BRN","Brunei Darussalam","2010-09-01",0.573673790960864
"BRN","Brunei Darussalam","2010-12-01",0.631602694782881
"BRN","Brunei Darussalam","2011-03-01",0.72974415996985
"BRN","Brunei Darussalam","2011-06-01",0.678936323397996
"BGR","Bulgaria","2003-03-01",0.328749353773547
"BGR","Bulgaria","2003-04-01",0.333276310721261
"BGR","Bulgaria","2003-05-01",0.340472717393006
"BGR","Bulgaria","2003-07-01",0.35033844236108
"BGR","Bulgaria","2003-08-01",0.331325551470386
"BGR","Bulgaria","2003-09-01",0.329665595383973
"BGR","Bulgaria","2003-10-01",0.269581046641616
"BGR","Bulgaria","2003-11-01",0.317725031926119
"BGR","Bulgaria","2003-12-01",0.342714164993223
"BGR","Bulgaria","2004-01-01",0.200394880548026
"BGR","Bulgaria","2004-02-01",0.311127487412398
"BGR","Bulgaria","2004-04-01",0.344854686705911
"BGR","Bulgaria","2004-05-01",0.323879143582681
"BGR","Bulgaria","2004-06-01",0.40381002689775
"BGR","Bulgaria","2004-07-01",0.198678140012871
"BGR","Bulgaria","2004-08-01",0.179618050903844
"BGR","Bulgaria","2004-10-01",0.221543745920612
"BGR","Bulgaria","2004-11-01",0.245112990736055
"BGR","Bulgaria","2004-12-01",0.374000733179631
"BGR","Bulgaria","2005-01-01",0.243359930200088
"BGR","Bulgaria","2005-02-01",0.263824230287384
"BGR","Bulgaria","2005-03-01",0.360540454624278
"BGR","Bulgaria","2005-08-01",0.289106596921307
"BGR","Bulgaria","2005-09-01",0.28127650709367
"BGR","Bulgaria","2005-10-01",0.223255438702221
"BGR","Bulgaria","2005-12-01",0.233563319438029
"BGR","Bulgaria","2006-01-01",0.201884648323733
"BGR","Bulgaria","2006-02-01",0.232486957923056
"BGR","Bulgaria","2006-03-01",0.37542883387604
"BGR","Bulgaria","2006-04-01",0.243010249373032
"BGR","Bulgaria","2006-05-01",0.258816953692
"BGR","Bulgaria","2006-06-01",0.374867782846879
"BGR","Bulgaria","2006-07-01",0.168536280485157
"BGR","Bulgaria","2006-09-01",0.194796762045815
"BGR","Bulgaria","2006-10-01",0.259870748241004
"BGR","Bulgaria","2006-11-01",0.271730361313421
"BGR","Bulgaria","2006-12-01",0.403630118931002
"BGR","Bulgaria","2007-01-01",0.282075718538782
"BGR","Bulgaria","2007-02-01",0.300968009480485
"BGR","Bulgaria","2007-04-01",0.274498782377138
"BGR","Bulgaria","2007-05-01",0.274832474705719
"BGR","Bulgaria","2007-06-01",0.522548402764758
"BGR","Bulgaria","2007-07-01",0.392771078312289
"BGR","Bulgaria","2007-08-01",0.344943045844264
"BGR","Bulgaria","2007-09-01",0.515376355092468
"BGR","Bulgaria","2007-10-01",0.356043977323585
"BGR","Bulgaria","2007-11-01",0.255179523551008
"BGR","Bulgaria","2007-12-01",0.331532568734673
"BGR","Bulgaria","2008-01-01",0.403001797344448
"BGR","Bulgaria","2008-02-01",0.394969100174148
"BGR","Bulgaria","2008-03-01",0.374960353456803
"BGR","Bulgaria","2008-04-01",0.390624832246258
"BGR","Bulgaria","2008-05-01",0.259523723237396
"BGR","Bulgaria","2008-06-01",0.298443180299484
"BGR","Bulgaria","2008-07-01",0.353457710524476
"BGR","Bulgaria","2008-08-01",0.365639960263972
"BGR","Bulgaria","2008-09-01",0.468342364594945
"BGR","Bulgaria","2008-11-01",0.421200469531868
"BGR","Bulgaria","2008-12-01",0.375210566007421
"BGR","Bulgaria","2009-01-01",0.342321875510327
"BGR","Bulgaria","2009-02-01",0.307460686041404
"BGR","Bulgaria","2009-03-01",0.339630701189998
"BGR","Bulgaria","2009-05-01",0.380206821899801
"BGR","Bulgaria","2009-06-01",0.34316020170154
"BGR","Bulgaria","2009-08-01",0.362358973067282
"BGR","Bulgaria","2009-09-01",0.452838872094699
"BGR","Bulgaria","2009-10-01",0.441628903014831
