"iso2c","country","date","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","C1_ma"
"CY","Cyprus",2003-04-01,0.36812651527553,0.451794103228275,0.397456803668778,0.27999126570155,0.60367310482291,0.437591480311653,0.850594853341153,0.1284296816135,0.619900293056754,0.345552713936482,0.430509640882856
"CY","Cyprus",2003-05-01,0.311023500923828,0.518741617625144,0.452386922073794,0.299357215106355,0.491571576016127,0.535865005022206,0.656816327155202,0.211222846761475,0.612000514624021,0.387488460936359,0.339575008099679
"CY","Cyprus",2003-06-01,0.438564715562884,0.693495836915632,0.425368119601107,0.403408907717815,0.554704051538174,0.343965361599833,0.660590920304469,0.274100449372665,0.603662846555978,0.475639379049096,0.374794108243356
"CY","Cyprus",2003-07-01,0.420717254593479,0.647957950298805,0.660481117371772,0.208842148270478,0.537083147922297,0.275691630327883,0.583206250980796,0.188938924556755,0.646146432636863,0.497169102496156,0.429640985078181
"CY","Cyprus",2003-09-01,0.550824796755792,0.592812182464713,0.298367832309534,0.510786045898938,0.569189186049244,0.373944330239087,0.638723837097556,0.165924963306776,0.699304000691998,0.356535757172728,0.485771025674636
"CY","Cyprus",2003-10-01,0.490415354891501,0.381137003638664,0.221961405592391,0.197483124493913,0.52549614513691,0.459083200499671,0.896763917914205,0.257655750250591,0.716788736127378,0.41865086238145,0.520620075823647
"CY","Cyprus",2003-11-01,0.497627600624347,0.377355975085297,0.22135398533122,0.197970400901889,0.527430259625412,0.459993773901629,0.887130822377277,0.263473476382154,0.715185041507325,0.424927407338812,0.494021477757924
"CY","Cyprus",2004-01-01,0.427249442312835,0.540346673683968,0.410932840499401,0.216348198677388,0.487512003632935,0.486126942522179,0.668199872773851,0.256410393622751,0.752093606964665,0.438392929741308,0.462438521468591
"CY","Cyprus",2004-02-01,0.374788677385921,0.533629985657184,0.435196392438586,0.195923547150421,0.492342232086887,0.474767279005016,0.648770397760898,0.258334818817972,0.757969493115122,0.471516804091843,0.401019059849378
"CY","Cyprus",2004-03-01,0.59599649708417,0.62066751241934,0.34233623887092,0.429538671972527,0.550069109193351,0.368399432756379,0.639941673299187,0.349454612172329,0.691617911088062,0.518182009275261,0.485392587235046
"CY","Cyprus",2004-04-01,0.423680374396957,0.347140175984329,0.191673210651686,0.151869604828281,0.549310659891054,0.48450961963342,0.908453431374943,0.350390691558527,0.813439485120535,0.521225020872468,0.509838435740564
"CY","Cyprus",2004-05-01,0.483025814217713,0.284465280650806,0.166749504550695,0.220432301595513,0.529297301188517,0.397601057593222,0.897273037263112,0.303875139635862,0.732100001103509,0.454441936626891,0.453353094307335
"CY","Cyprus",2004-06-01,0.491984133080651,0.643475044398988,0.283435023912969,0.47305049537347,0.557625158229707,0.394494566867217,0.749001066397617,0.33914436129966,0.706686173132469,0.355769155211623,0.487504973649182
"CY","Cyprus",2004-07-01,0.304327126743002,0.350740934414638,0.23507427168663,0.295054948788962,0.444817107213063,0.596060354133835,0.742956673293357,0.368080807920687,0.871225849007449,0.446763947009353,0.398155629911827
"CY","Cyprus",2004-08-01,0.296255735478801,0.541825735736882,0.501861405732351,0.293632434295066,0.491283214539865,0.555582343521075,0.602794580863395,0.425419922585485,0.707153406564643,0.529208925474,0.300291431110901
"CY","Cyprus",2004-09-01,0.54917249618229,0.655021007227077,0.394353835119406,0.515554401743581,0.616832855951026,0.343827345113711,0.68786471097686,0.191929028917415,0.684238944118924,0.41643665472517,0.422714115830545
